station_id,day_of_week,hour,utilization_rate
87adf1b6d0,Monday,3,0.0
87adf1b6d0,Monday,4,0.0
87adf1b6d0,Monday,5,0.18587360594795538
87adf1b6d0,Monday,6,0.18587360594795538
87adf1b6d0,Monday,7,4.275092936802974
87adf1b6d0,Monday,8,11.152416356877323
87adf1b6d0,Monday,9,15.241635687732343
87adf1b6d0,Monday,10,17.286245353159853
87adf1b6d0,Monday,11,17.65799256505576
87adf1b6d0,Monday,12,16.356877323420075
87adf1b6d0,Monday,13,16.356877323420075
87adf1b6d0,Monday,14,15.241635687732343
87adf1b6d0,Monday,15,13.754646840148698
87adf1b6d0,Monday,16,9.479553903345725
87adf1b6d0,Monday,17,4.83271375464684
87adf1b6d0,Monday,18,1.858736059479554
87adf1b6d0,Monday,19,1.1152416356877324
87adf1b6d0,Monday,20,0.5576208178438662
87adf1b6d0,Monday,21,0.37174721189591076
87adf1b6d0,Monday,22,0.0
87adf1b6d0,Monday,23,0.0
87adf1b6d0,Tuesday,0,0.0
87adf1b6d0,Tuesday,1,0.0
87adf1b6d0,Tuesday,2,0.0
87adf1b6d0,Tuesday,3,0.0
87adf1b6d0,Tuesday,4,0.0
87adf1b6d0,Tuesday,5,0.0
87adf1b6d0,Tuesday,6,0.5576208178438662
87adf1b6d0,Tuesday,7,2.2304832713754648
87adf1b6d0,Tuesday,8,11.338289962825279
87adf1b6d0,Tuesday,9,15.055762081784387
87adf1b6d0,Tuesday,10,14.869888475836431
87adf1b6d0,Tuesday,11,16.91449814126394
87adf1b6d0,Tuesday,12,14.684014869888475
87adf1b6d0,Tuesday,13,13.382899628252789
87adf1b6d0,Tuesday,14,13.011152416356877
87adf1b6d0,Tuesday,15,10.966542750929367
87adf1b6d0,Tuesday,16,11.338289962825279
87adf1b6d0,Tuesday,17,3.345724907063197
87adf1b6d0,Tuesday,18,1.858736059479554
87adf1b6d0,Tuesday,19,0.929368029739777
87adf1b6d0,Tuesday,20,0.7434944237918215
87adf1b6d0,Tuesday,21,0.37174721189591076
87adf1b6d0,Tuesday,22,0.18587360594795538
87adf1b6d0,Tuesday,23,0.37174721189591076
87adf1b6d0,Wednesday,0,0.0
87adf1b6d0,Wednesday,1,0.0
87adf1b6d0,Wednesday,2,0.0
87adf1b6d0,Wednesday,3,0.0
87adf1b6d0,Wednesday,4,0.0
87adf1b6d0,Wednesday,5,0.0
87adf1b6d0,Wednesday,6,0.0
87adf1b6d0,Wednesday,7,1.858736059479554
87adf1b6d0,Wednesday,8,6.877323420074349
87adf1b6d0,Wednesday,9,11.895910780669144
87adf1b6d0,Wednesday,10,13.940520446096654
87adf1b6d0,Wednesday,11,15.427509293680297
87adf1b6d0,Wednesday,12,15.613382899628252
87adf1b6d0,Wednesday,13,15.427509293680297
87adf1b6d0,Wednesday,14,13.754646840148698
87adf1b6d0,Wednesday,15,11.338289962825279
87adf1b6d0,Wednesday,16,8.921933085501859
87adf1b6d0,Wednesday,17,4.83271375464684
87adf1b6d0,Wednesday,18,2.6022304832713754
87adf1b6d0,Wednesday,19,1.858736059479554
87adf1b6d0,Wednesday,20,0.7434944237918215
87adf1b6d0,Wednesday,21,0.18587360594795538
87adf1b6d0,Wednesday,22,0.18587360594795538
87adf1b6d0,Wednesday,23,0.0
87adf1b6d0,Thursday,0,0.0
87adf1b6d0,Thursday,1,0.0
87adf1b6d0,Thursday,2,0.0
87adf1b6d0,Thursday,3,0.0
87adf1b6d0,Thursday,4,0.0
87adf1b6d0,Thursday,5,0.0
87adf1b6d0,Thursday,6,0.18587360594795538
87adf1b6d0,Thursday,7,1.3011152416356877
87adf1b6d0,Thursday,8,9.293680297397769
87adf1b6d0,Thursday,9,13.011152416356877
87adf1b6d0,Thursday,10,13.382899628252789
87adf1b6d0,Thursday,11,14.49814126394052
87adf1b6d0,Thursday,12,13.011152416356877
87adf1b6d0,Thursday,13,12.825278810408921
87adf1b6d0,Thursday,14,12.453531598513012
87adf1b6d0,Thursday,15,10.966542750929367
87adf1b6d0,Thursday,16,8.364312267657992
87adf1b6d0,Thursday,17,3.717472118959108
87adf1b6d0,Thursday,18,2.7881040892193307
87adf1b6d0,Thursday,19,2.2304832713754648
87adf1b6d0,Thursday,20,0.7434944237918215
87adf1b6d0,Thursday,21,0.929368029739777
87adf1b6d0,Thursday,22,0.37174721189591076
87adf1b6d0,Thursday,23,0.18587360594795538
87adf1b6d0,Friday,0,0.0
87adf1b6d0,Friday,1,0.0
87adf1b6d0,Friday,2,0.0
87adf1b6d0,Friday,3,0.0
87adf1b6d0,Friday,4,0.0
87adf1b6d0,Friday,5,0.1865671641791045
87adf1b6d0,Friday,6,0.5597014925373134
87adf1b6d0,Friday,7,1.8656716417910448
87adf1b6d0,Friday,8,7.276119402985074
87adf1b6d0,Friday,9,13.992537313432836
87adf1b6d0,Friday,10,15.671641791044776
87adf1b6d0,Friday,11,15.671641791044776
87adf1b6d0,Friday,12,17.723880597014926
87adf1b6d0,Friday,13,17.350746268656717
87adf1b6d0,Friday,14,16.23134328358209
87adf1b6d0,Friday,15,13.246268656716419
87adf1b6d0,Friday,16,11.940298507462687
87adf1b6d0,Friday,17,5.41044776119403
87adf1b6d0,Friday,18,2.611940298507463
87adf1b6d0,Friday,19,0.5597014925373134
87adf1b6d0,Friday,20,1.1194029850746268
87adf1b6d0,Friday,21,0.746268656716418
87adf1b6d0,Friday,22,0.1865671641791045
87adf1b6d0,Friday,23,0.1865671641791045
87adf1b6d0,Saturday,0,0.1865671641791045
87adf1b6d0,Saturday,1,0.1865671641791045
87adf1b6d0,Saturday,2,0.1865671641791045
87adf1b6d0,Saturday,3,0.1865671641791045
87adf1b6d0,Saturday,4,0.1865671641791045
87adf1b6d0,Saturday,5,0.0
87adf1b6d0,Saturday,6,0.1865671641791045
87adf1b6d0,Saturday,7,0.1865671641791045
87adf1b6d0,Saturday,8,0.373134328358209
87adf1b6d0,Saturday,9,0.9328358208955224
87adf1b6d0,Saturday,10,0.373134328358209
87adf1b6d0,Saturday,11,0.9328358208955224
87adf1b6d0,Saturday,12,1.1194029850746268
87adf1b6d0,Saturday,13,2.611940298507463
87adf1b6d0,Saturday,14,1.1194029850746268
87adf1b6d0,Saturday,15,2.798507462686567
87adf1b6d0,Saturday,16,1.1194029850746268
87adf1b6d0,Saturday,17,1.492537313432836
87adf1b6d0,Saturday,18,1.3059701492537314
87adf1b6d0,Saturday,19,1.6791044776119404
87adf1b6d0,Saturday,20,0.746268656716418
87adf1b6d0,Saturday,21,1.1194029850746268
87adf1b6d0,Saturday,22,0.746268656716418
87adf1b6d0,Saturday,23,0.373134328358209
87adf1b6d0,Sunday,0,0.0
87adf1b6d0,Sunday,1,0.0
87adf1b6d0,Sunday,2,0.0
87adf1b6d0,Sunday,3,0.0
87adf1b6d0,Sunday,4,0.0
87adf1b6d0,Sunday,5,0.0
87adf1b6d0,Sunday,6,0.18587360594795538
87adf1b6d0,Sunday,7,0.5576208178438662
87adf1b6d0,Sunday,8,0.929368029739777
87adf1b6d0,Sunday,9,0.7434944237918215
87adf1b6d0,Sunday,10,0.7434944237918215
87adf1b6d0,Sunday,11,2.2304832713754648
87adf1b6d0,Sunday,12,2.2304832713754648
87adf1b6d0,Sunday,13,2.41635687732342
87adf1b6d0,Sunday,14,1.1152416356877324
87adf1b6d0,Sunday,15,1.486988847583643
87adf1b6d0,Sunday,16,2.0446096654275094
87adf1b6d0,Sunday,17,0.929368029739777
87adf1b6d0,Sunday,18,1.3011152416356877
87adf1b6d0,Sunday,19,1.858736059479554
87adf1b6d0,Sunday,20,0.5576208178438662
87adf1b6d0,Sunday,21,0.18587360594795538
87adf1b6d0,Sunday,22,0.0
87adf1b6d0,Sunday,23,0.0
8d245803d0,Monday,0,3.932584269662921
8d245803d0,Monday,1,4.49438202247191
8d245803d0,Monday,2,7.865168539325842
8d245803d0,Monday,3,12.92134831460674
8d245803d0,Monday,4,10.112359550561798
8d245803d0,Monday,5,6.741573033707865
8d245803d0,Monday,6,3.3707865168539324
8d245803d0,Monday,7,3.932584269662921
8d245803d0,Monday,8,2.808988764044944
8d245803d0,Monday,9,7.303370786516854
8d245803d0,Monday,10,9.55056179775281
8d245803d0,Monday,11,6.741573033707865
8d245803d0,Monday,12,3.932584269662921
8d245803d0,Monday,13,7.303370786516854
8d245803d0,Monday,14,10.112359550561798
8d245803d0,Monday,15,20.786516853932586
8d245803d0,Monday,16,17.97752808988764
8d245803d0,Monday,17,5.056179775280899
8d245803d0,Monday,18,3.3707865168539324
8d245803d0,Monday,19,3.932584269662921
8d245803d0,Monday,20,6.179775280898877
8d245803d0,Monday,21,4.49438202247191
8d245803d0,Monday,22,1.6853932584269662
8d245803d0,Monday,23,3.3707865168539324
8d245803d0,Tuesday,0,3.932584269662921
8d245803d0,Tuesday,1,5.056179775280899
8d245803d0,Tuesday,2,6.741573033707865
8d245803d0,Tuesday,3,7.303370786516854
8d245803d0,Tuesday,4,5.617977528089888
8d245803d0,Tuesday,5,4.49438202247191
8d245803d0,Tuesday,6,1.6853932584269662
8d245803d0,Tuesday,7,2.808988764044944
8d245803d0,Tuesday,8,5.056179775280899
8d245803d0,Tuesday,9,1.6853932584269662
8d245803d0,Tuesday,10,2.247191011235955
8d245803d0,Tuesday,11,2.808988764044944
8d245803d0,Tuesday,12,7.303370786516854
8d245803d0,Tuesday,13,7.303370786516854
8d245803d0,Tuesday,14,11.797752808988765
8d245803d0,Tuesday,15,23.03370786516854
8d245803d0,Tuesday,16,17.97752808988764
8d245803d0,Tuesday,17,2.808988764044944
8d245803d0,Tuesday,18,4.49438202247191
8d245803d0,Tuesday,19,2.247191011235955
8d245803d0,Tuesday,20,5.617977528089888
8d245803d0,Tuesday,21,5.056179775280899
8d245803d0,Tuesday,22,0.5617977528089888
8d245803d0,Tuesday,23,5.617977528089888
8d245803d0,Wednesday,0,8.426966292134832
8d245803d0,Wednesday,1,8.426966292134832
8d245803d0,Wednesday,2,7.303370786516854
8d245803d0,Wednesday,3,8.426966292134832
8d245803d0,Wednesday,4,8.426966292134832
8d245803d0,Wednesday,5,7.303370786516854
8d245803d0,Wednesday,6,6.179775280898877
8d245803d0,Wednesday,7,4.49438202247191
8d245803d0,Wednesday,8,3.932584269662921
8d245803d0,Wednesday,9,3.932584269662921
8d245803d0,Wednesday,10,4.49438202247191
8d245803d0,Wednesday,11,4.49438202247191
8d245803d0,Wednesday,12,9.55056179775281
8d245803d0,Wednesday,13,8.426966292134832
8d245803d0,Wednesday,14,9.55056179775281
8d245803d0,Wednesday,15,22.471910112359552
8d245803d0,Wednesday,16,20.224719101123597
8d245803d0,Wednesday,17,3.3707865168539324
8d245803d0,Wednesday,18,3.3707865168539324
8d245803d0,Wednesday,19,2.247191011235955
8d245803d0,Wednesday,20,4.49438202247191
8d245803d0,Wednesday,21,3.932584269662921
8d245803d0,Wednesday,22,1.6853932584269662
8d245803d0,Wednesday,23,4.49438202247191
8d245803d0,Thursday,0,6.666666666666667
8d245803d0,Thursday,1,7.222222222222222
8d245803d0,Thursday,2,11.11111111111111
8d245803d0,Thursday,3,16.666666666666668
